2.25	0	0	0	2184.92	4152.03	1819.14	7787.11	9059.93	3257.65	16416.6	10715	17371	10574.5	12363.9	11828.8	15858.1	8168.53	7948.88	6066.89	7005.41	11880.2	3237.27	7192.45	2091.18	3177.96	3482.78	1606.85	1044.36	1314.07	705.448	505.475	392.219	338.474	222.341	106.724	93.3616	68.4977	34.5243	27.8216	12.3619	10.8924	5.97589	4.15995	1.93711	1.18374	0.700271	0.453161	0.250055	0.126753	0.0714942	0.0422944	0.0193257	0.0102642	0.0062937	0.0029249	0.00132637	0.000692048	0.000373298	0.000163018	6.83791e-05	5.21884e-05	1.55429e-05	1.07984e-05	4.62934e-06	2.37202e-06	1.69332e-06	8.02995e-07	5.42899e-07	3.70285e-07	2.71435e-07	1.91564e-07	1.262e-07	9.44313e-08	6.84753e-08	4.56815e-08	3.72232e-08	2.54178e-08	1.75747e-08	1.40471e-08	1.06532e-08	8.03429e-09	7.23189e-09	7.69088e-09	5.73797e-09	6.13544e-09	6.33661e-09	5.77398e-09	5.25512e-09	7.43765e-09	5.65546e-09	6.26836e-09	7.02314e-09	6.6963e-09	6.08263e-09	7.45856e-09	7.28655e-09	7.20851e-09	8.27098e-09	8.26812e-09	7.86033e-09
2.35	0	0	0	2185	4152.17	1819.2	7787.27	9060.18	3257.73	16417.2	10715.3	17371.4	10574.8	12364.1	11829.1	15858.4	8168.72	7949	6066.97	7005.51	11880.4	3237.29	7192.47	2091.19	3177.95	3482.76	1606.83	1044.35	1314.05	705.434	505.463	392.208	338.464	222.334	106.72	93.3576	68.4951	34.523	27.8209	12.3616	10.8919	5.97575	4.15986	1.93714	1.18367	0.700324	0.45319	0.250058	0.126761	0.0715103	0.0423046	0.0193325	0.0102693	0.00629839	0.00292635	0.00132913	0.000692479	0.000374862	0.000163623	6.88748e-05	5.26567e-05	1.58004e-05	1.10638e-05	4.77512e-06	2.46078e-06	1.76936e-06	8.43847e-07	5.69954e-07	3.88221e-07	2.82855e-07	1.98111e-07	1.29267e-07	9.58157e-08	6.89246e-08	4.5429e-08	3.6687e-08	2.48297e-08	1.70163e-08	1.35358e-08	1.02409e-08	7.71978e-09	6.98229e-09	7.45171e-09	5.59733e-09	6.02302e-09	6.25391e-09	5.71475e-09	5.22371e-09	7.40408e-09	5.63188e-09	6.25604e-09	7.01724e-09	6.68957e-09	6.07785e-09	7.45542e-09	7.28486e-09	7.20641e-09	8.27136e-09	8.26789e-09	7.8602e-09
2.5	0	0	0	2185.15	4152.44	1819.32	7787.62	9060.67	3257.88	16418.1	10715.8	17372.1	10575.2	12364.5	11829.6	15858.8	8168.98	7949.15	6067.06	7005.6	11880.4	3237.29	7192.42	2091.16	3177.9	3482.67	1606.78	1044.31	1313.99	705.397	505.436	392.18	338.444	222.319	106.713	93.3494	68.4904	34.5206	27.8199	12.3613	10.8913	5.97558	4.15976	1.93725	1.18356	0.700438	0.453255	0.250064	0.126778	0.0715399	0.0423218	0.0193443	0.0102775	0.00630578	0.00292839	0.00133326	0.000693085	0.000377025	0.000164435	6.95065e-05	5.32293e-05	1.61037e-05	1.13596e-05	4.92735e-06	2.54694e-06	1.83561e-06	8.75176e-07	5.86757e-07	3.966e-07	2.85269e-07	1.97006e-07	1.2653e-07	9.24e-08	6.56764e-08	4.25854e-08	3.3956e-08	2.27722e-08	1.54835e-08	1.22944e-08	9.35575e-09	7.08853e-09	6.52345e-09	7.02938e-09	5.3627e-09	5.84724e-09	6.13069e-09	5.6288e-09	5.18074e-09	7.35902e-09	5.60125e-09	6.24132e-09	7.01055e-09	6.68207e-09	6.07286e-09	7.4523e-09	7.28366e-09	7.20439e-09	8.27219e-09	8.26792e-09	7.8602e-09
2.5	0	0	0	2185.15	4152.44	1819.32	7787.62	9060.67	3257.88	16418.1	10715.8	17372.1	10575.2	12364.5	11829.6	15858.8	8168.98	7949.15	6067.06	7005.6	11880.4	3237.29	7192.42	2091.16	3177.9	3482.67	1606.78	1044.31	1313.99	705.397	505.436	392.18	338.444	222.319	106.713	93.3494	68.4904	34.5206	27.8199	12.3613	10.8913	5.97558	4.15976	1.93725	1.18356	0.700438	0.453255	0.250064	0.126778	0.0715399	0.0423218	0.0193443	0.0102775	0.00630578	0.00292839	0.00133326	0.000693085	0.000377025	0.000164435	6.95065e-05	5.32293e-05	1.61037e-05	1.13596e-05	4.92735e-06	2.54694e-06	1.83561e-06	8.75176e-07	5.86757e-07	3.966e-07	2.85269e-07	1.97006e-07	1.2653e-07	9.24e-08	6.56764e-08	4.25854e-08	3.3956e-08	2.27722e-08	1.54835e-08	1.22944e-08	9.35575e-09	7.08853e-09	6.52345e-09	7.02938e-09	5.3627e-09	5.84724e-09	6.13069e-09	5.6288e-09	5.18074e-09	7.35902e-09	5.60125e-09	6.24132e-09	7.01055e-09	6.68207e-09	6.07286e-09	7.4523e-09	7.28366e-09	7.20439e-09	8.27219e-09	8.26792e-09	7.8602e-09
2.65	0	0	0	2185.33	4152.73	1819.45	7788	9061.18	3258.03	16419.1	10716.4	17372.7	10575.6	12364.8	11830	15859.1	8169.11	7949.18	6067.05	7005.56	11880.3	3237.22	7192.21	2091.08	3177.76	3482.5	1606.69	1044.24	1313.9	705.344	505.397	392.14	338.419	222.302	106.704	93.3395	68.4855	34.5183	27.8192	12.3613	10.8909	5.97551	4.15976	1.93743	1.18348	0.700584	0.453346	0.25007	0.126799	0.0715719	0.0423387	0.0193562	0.010285	0.00631234	0.0029299	0.00133662	0.000693537	0.000378562	0.000164978	6.98868e-05	5.35419e-05	1.62498e-05	1.148e-05	4.97316e-06	2.56198e-06	1.83423e-06	8.67043e-07	5.73983e-07	3.83062e-07	2.71274e-07	1.84578e-07	1.1674e-07	8.40742e-08	5.91405e-08	3.79213e-08	2.99254e-08	2.00333e-08	1.36388e-08	1.08945e-08	8.43174e-09	6.46313e-09	6.09502e-09	6.65195e-09	5.1645e-09	5.70913e-09	6.03878e-09	5.56685e-09	5.15125e-09	7.32956e-09	5.5828e-09	6.23342e-09	7.00681e-09	6.67845e-09	6.07085e-09	7.45111e-09	7.28371e-09	7.20373e-09	8.27287e-09	8.26816e-09	7.86031e-09
2.8	0	0	0	2185.49	4152.99	1819.56	7788.33	9061.58	3258.15	16419.8	10716.7	17373	10575.8	12364.9	11830.1	15859	8169.03	7949.04	6066.9	7005.33	11879.8	3237.07	7191.83	2090.93	3177.55	3482.25	1606.58	1044.15	1313.78	705.28	505.354	392.095	338.392	222.285	106.696	93.3299	68.4819	34.5167	27.8193	12.3615	10.8908	5.97558	4.1599	1.93768	1.18345	0.700738	0.453449	0.250075	0.126822	0.0716004	0.0423521	0.0193658	0.0102905	0.00631681	0.00293061	0.00133858	0.000693715	0.000379234	0.000165159	6.99719e-05	5.35655e-05	1.62277e-05	1.14287e-05	4.9207e-06	2.51447e-06	1.77849e-06	8.30106e-07	5.41348e-07	3.56074e-07	2.48294e-07	1.66984e-07	1.04442e-07	7.44672e-08	5.20417e-08	3.33096e-08	2.61254e-08	1.76102e-08	1.21257e-08	9.80505e-09	7.76039e-09	6.03224e-09	5.81448e-09	6.41756e-09	5.05002e-09	5.6362e-09	5.99374e-09	5.53783e-09	5.13799e-09	7.31772e-09	5.57646e-09	6.23133e-09	7.00567e-09	6.67764e-09	6.07064e-09	7.451e-09	7.28399e-09	7.20369e-09	8.27302e-09	8.26816e-09	7.86026e-09
2.9	0	0	0	2185.57	4153.12	1819.61	7788.47	9061.74	3258.19	16420	10716.8	17373	10575.8	12364.9	11830	15858.7	8168.83	7948.83	6066.72	7005.08	11879.3	3236.93	7191.51	2090.81	3177.38	3482.06	1606.49	1044.08	1313.71	705.238	505.327	392.066	338.377	222.277	106.692	93.3246	68.4807	34.5162	27.8197	12.3618	10.891	5.97571	4.16006	1.93785	1.18345	0.700832	0.453514	0.250078	0.126835	0.0716148	0.042358	0.0193702	0.0102926	0.00631834	0.00293063	0.00133905	0.000693658	0.000379239	0.000165092	6.98981e-05	5.34588e-05	1.61451e-05	1.13332e-05	4.85372e-06	2.46421e-06	1.72832e-06	8.0026e-07	5.17171e-07	3.37332e-07	2.33332e-07	1.56341e-07	9.75087e-08	6.93107e-08	4.83746e-08	3.11211e-08	2.43724e-08	1.65586e-08	1.15238e-08	9.39612e-09	7.53052e-09	5.89497e-09	5.73202e-09	6.35338e-09	5.02312e-09	5.62191e-09	5.98667e-09	5.53361e-09	5.13629e-09	7.31686e-09	5.57626e-09	6.23159e-09	7.00581e-09	6.67776e-09	6.07074e-09	7.45106e-09	7.28392e-09	7.20364e-09	8.27285e-09	8.26796e-09	7.86012e-09
3	0	0	0	2185.62	4153.19	1819.64	7788.54	9061.81	3258.19	16420.1	10716.8	17372.9	10575.6	12364.7	11829.7	15858.3	8168.55	7948.56	6066.5	7004.76	11878.8	3236.78	7191.16	2090.68	3177.21	3481.86	1606.41	1044.02	1313.64	705.2	505.303	392.041	338.365	222.271	106.69	93.3207	68.4806	34.5163	27.8205	12.3622	10.8914	5.97589	4.16025	1.93802	1.18347	0.70091	0.453572	0.25008	0.126845	0.0716246	0.0423613	0.0193728	0.0102935	0.00631882	0.00293039	0.00133898	0.000693485	0.000379009	0.000164929	6.97715e-05	5.33072e-05	1.60409e-05	1.12246e-05	4.78342e-06	2.41427e-06	1.68222e-06	7.74476e-07	4.97243e-07	3.2249e-07	2.22015e-07	1.48807e-07	9.29549e-08	6.60698e-08	4.61488e-08	2.99468e-08	2.34443e-08	1.605e-08	1.12771e-08	9.24523e-09	7.46413e-09	5.86296e-09	5.71946e-09	6.34607e-09	5.0244e-09	5.62528e-09	5.99036e-09	5.53591e-09	5.13759e-09	7.31844e-09	5.57703e-09	6.23208e-09	7.00616e-09	6.67797e-09	6.07077e-09	7.45112e-09	7.28366e-09	7.20352e-09	8.27265e-09	8.26771e-09	7.85998e-09
3.15	0	0	0	2185.64	4153.21	1819.64	7788.5	9061.73	3258.15	16419.7	10716.5	17372.4	10575.2	12364.2	11829.1	15857.5	8168	7948.08	6066.11	7004.24	11877.9	3236.55	7190.64	2090.49	3176.97	3481.61	1606.3	1043.95	1313.55	705.159	505.281	392.013	338.354	222.269	106.689	93.3179	68.4825	34.5173	27.8222	12.363	10.8922	5.97621	4.16055	1.93823	1.18352	0.700991	0.453633	0.250081	0.126855	0.0716313	0.0423623	0.0193735	0.0102932	0.00631816	0.00292987	0.0013383	0.000693136	0.000378526	0.000164637	6.95925e-05	5.31035e-05	1.59072e-05	1.10996e-05	4.70815e-06	2.36381e-06	1.64083e-06	7.53507e-07	4.82174e-07	3.11922e-07	2.14689e-07	1.4472e-07	9.10989e-08	6.49228e-08	4.54455e-08	2.98668e-08	2.33511e-08	1.60793e-08	1.13798e-08	9.33685e-09	7.5475e-09	5.92268e-09	5.76631e-09	6.38251e-09	5.04577e-09	5.64019e-09	6.00005e-09	5.54137e-09	5.14024e-09	7.32061e-09	5.57772e-09	6.2324e-09	7.00628e-09	6.67837e-09	6.07089e-09	7.45136e-09	7.28329e-09	7.20347e-09	8.27263e-09	8.26751e-09	7.85996e-09
3.3	0	0	0	2185.6	4153.13	1819.6	7788.32	9061.49	3258.06	16419	10716.1	17371.7	10574.6	12363.6	11828.3	15856.7	8167.41	7947.6	6065.73	7003.75	11877.1	3236.35	7190.22	2090.34	3176.8	3481.44	1606.24	1043.9	1313.51	705.139	505.274	392.001	338.354	222.273	106.691	93.3184	68.4859	34.519	27.824	12.3637	10.8931	5.9765	4.1608	1.93837	1.18357	0.701028	0.453661	0.25008	0.126857	0.0716314	0.0423607	0.0193721	0.0102921	0.006317	0.00292961	0.0013376	0.000692882	0.000378226	0.000164449	6.95299e-05	5.30253e-05	1.58531e-05	1.10632e-05	4.69064e-06	2.35501e-06	1.63907e-06	7.54814e-07	4.84135e-07	3.13711e-07	2.16781e-07	1.46907e-07	9.31265e-08	6.64236e-08	4.64865e-08	3.07195e-08	2.39265e-08	1.64478e-08	1.16365e-08	9.50515e-09	7.65485e-09	5.98646e-09	5.80741e-09	6.41009e-09	5.05749e-09	5.64822e-09	6.00416e-09	5.54399e-09	5.14106e-09	7.32112e-09	5.57844e-09	6.23293e-09	7.00587e-09	6.67937e-09	6.07181e-09	7.452e-09	7.2834e-09	7.20381e-09	8.27317e-09	8.26774e-09	7.86022e-09
3.45	0	0	0	2185.53	4153.01	1819.54	7788.07	9061.2	3257.95	16418.3	10715.6	17371.1	10574.1	12363.1	11827.7	15855.9	8166.9	7947.22	6065.44	7003.36	11876.6	3236.23	7189.96	2090.25	3176.71	3481.36	1606.22	1043.89	1313.51	705.142	505.282	392.003	338.362	222.282	106.696	93.3211	68.4897	34.5208	27.8256	12.3642	10.8937	5.97672	4.16096	1.93844	1.18359	0.701038	0.453663	0.25008	0.126855	0.0716294	0.0423589	0.0193703	0.0102912	0.0063163	0.00292988	0.00133734	0.000692867	0.000378256	0.000164432	6.95943e-05	5.30749e-05	1.58738e-05	1.10976e-05	4.71452e-06	2.37401e-06	1.65912e-06	7.66369e-07	4.92803e-07	3.19617e-07	2.21417e-07	1.50168e-07	9.54035e-08	6.78748e-08	4.73949e-08	3.13008e-08	2.42847e-08	1.66288e-08	1.1748e-08	9.56195e-09	7.69083e-09	6.00662e-09	5.81905e-09	6.41964e-09	5.05979e-09	5.65416e-09	6.00935e-09	5.54942e-09	5.14245e-09	7.32338e-09	5.58156e-09	6.23505e-09	7.00583e-09	6.68112e-09	6.07365e-09	7.45278e-09	7.28389e-09	7.20436e-09	8.27396e-09	8.26816e-09	7.86051e-09
3.5	0	0	0	2185.5	4152.97	1819.52	7787.99	9061.1	3257.92	16418	10715.4	17370.9	10573.9	12363	11827.5	15855.7	8166.77	7947.12	6065.37	7003.27	11876.5	3236.2	7189.91	2090.24	3176.7	3481.36	1606.22	1043.89	1313.51	705.146	505.286	392.006	338.365	222.286	106.697	93.3222	68.4909	34.5214	27.8261	12.3644	10.8939	5.97677	4.16099	1.93845	1.1836	0.701038	0.453661	0.250079	0.126854	0.0716289	0.0423586	0.0193698	0.010291	0.00631624	0.00293007	0.00133736	0.000692915	0.000378322	0.000164455	6.96306e-05	5.31058e-05	1.58883e-05	1.11146e-05	4.72492e-06	2.38163e-06	1.66589e-06	7.69812e-07	4.95143e-07	3.2106e-07	2.22446e-07	1.50798e-07	9.58005e-08	6.80824e-08	4.75097e-08	3.13615e-08	2.4316e-08	1.66377e-08	1.17571e-08	9.56512e-09	7.6976e-09	6.01242e-09	5.82408e-09	6.4257e-09	5.06268e-09	5.65853e-09	6.01351e-09	5.55311e-09	5.14355e-09	7.32495e-09	5.58314e-09	6.23606e-09	7.006e-09	6.68172e-09	6.07429e-09	7.45296e-09	7.28404e-09	7.20449e-09	8.27418e-09	8.26827e-09	7.86057e-09
3.65	0	0	0	2185.44	4152.86	1819.48	7787.79	9060.89	3257.85	16417.5	10715	17370.4	10573.6	12362.7	11827.1	15855.4	8166.49	7946.96	6065.25	7003.12	11876.3	3236.18	7189.88	2090.23	3176.72	3481.4	1606.24	1043.92	1313.55	705.166	505.304	392.018	338.377	222.296	106.702	93.3255	68.4939	34.5227	27.8271	12.3646	10.8942	5.97686	4.16104	1.93845	1.18359	0.701038	0.45365	0.250079	0.12685	0.0716286	0.0423582	0.0193691	0.010291	0.00631646	0.00293078	0.00133759	0.000693145	0.000378555	0.000164546	6.97274e-05	5.31868e-05	1.59235e-05	1.11524e-05	4.7458e-06	2.39646e-06	1.67694e-06	7.74512e-07	4.97771e-07	3.2232e-07	2.23191e-07	1.5115e-07	9.60276e-08	6.81244e-08	4.75375e-08	3.13994e-08	2.43619e-08	1.66827e-08	1.18223e-08	9.61817e-09	7.76209e-09	6.06224e-09	5.8672e-09	6.46649e-09	5.08414e-09	5.67951e-09	6.03272e-09	5.56793e-09	5.14755e-09	7.33007e-09	5.5873e-09	6.23862e-09	7.00651e-09	6.68276e-09	6.07557e-09	7.45296e-09	7.28416e-09	7.20457e-09	8.27452e-09	8.26839e-09	7.86062e-09
3.8	0	0	0	2185.4	4152.81	1819.46	7787.71	9060.81	3257.83	16417.2	10714.9	17370.3	10573.4	12362.6	11826.9	15855.3	8166.42	7946.95	6065.26	7003.12	11876.4	3236.22	7189.97	2090.27	3176.79	3481.48	1606.29	1043.95	1313.59	705.19	505.322	392.032	338.389	222.304	106.706	93.3283	68.496	34.5235	27.8277	12.3648	10.8943	5.97691	4.16105	1.93845	1.18358	0.701043	0.453641	0.250079	0.126848	0.0716297	0.0423583	0.0193693	0.0102911	0.00631682	0.00293138	0.00133781	0.000693365	0.000378684	0.000164594	6.97545e-05	5.3206e-05	1.59245e-05	1.11555e-05	4.74493e-06	2.39608e-06	1.67479e-06	7.72818e-07	4.96335e-07	3.21444e-07	2.22724e-07	1.51104e-07	9.62702e-08	6.84285e-08	4.78455e-08	3.17268e-08	2.46529e-08	1.69409e-08	1.20274e-08	9.76794e-09	7.89032e-09	6.14206e-09	5.93102e-09	6.50922e-09	5.10417e-09	5.69161e-09	6.04498e-09	5.57564e-09	5.14664e-09	7.3293e-09	5.58657e-09	6.23815e-09	7.00574e-09	6.68218e-09	6.07543e-09	7.45245e-09	7.28392e-09	7.2045e-09	8.27432e-09	8.26828e-09	7.86062e-09
3.9	0	0	0	2185.4	4152.81	1819.46	7787.72	9060.84	3257.85	16417.2	10714.9	17370.3	10573.5	12362.7	11827	15855.5	8166.47	7947.03	6065.32	7003.19	11876.5	3236.27	7190.09	2090.32	3176.85	3481.56	1606.32	1043.98	1313.62	705.206	505.333	392.04	338.395	222.309	106.708	93.3298	68.4969	34.5239	27.8279	12.3649	10.8943	5.97692	4.16107	1.93846	1.18358	0.70105	0.453639	0.250079	0.126847	0.0716304	0.0423582	0.0193697	0.0102911	0.00631692	0.00293159	0.00133783	0.000693449	0.00037868	0.000164587	6.97347e-05	5.31895e-05	1.59118e-05	1.1147e-05	4.73953e-06	2.39292e-06	1.67248e-06	7.72195e-07	4.96317e-07	3.21953e-07	2.23435e-07	1.51847e-07	9.7029e-08	6.9091e-08	4.83051e-08	3.20908e-08	2.48828e-08	1.71222e-08	1.21335e-08	9.81984e-09	7.92771e-09	6.14908e-09	5.93556e-09	6.49421e-09	5.09225e-09	5.67689e-09	6.03632e-09	5.569e-09	5.14031e-09	7.32315e-09	5.58291e-09	6.23605e-09	7.00426e-09	6.68151e-09	6.07507e-09	7.45246e-09	7.28392e-09	7.20483e-09	8.27397e-09	8.26823e-09	7.86073e-09
4	0	0	0	2185.41	4152.84	1819.48	7787.8	9060.93	3257.88	16417.4	10714.9	17370.5	10573.6	12362.9	11827.1	15855.7	8166.58	7947.15	6065.42	7003.3	11876.7	3236.34	7190.22	2090.36	3176.92	3481.63	1606.36	1044	1313.65	705.221	505.343	392.048	338.401	222.312	106.709	93.331	68.4976	34.5242	27.8281	12.365	10.8944	5.97695	4.16109	1.93846	1.18358	0.701059	0.453639	0.250079	0.126847	0.0716305	0.0423578	0.01937	0.010291	0.00631687	0.00293167	0.00133777	0.000693482	0.000378639	0.000164568	6.97069e-05	5.31714e-05	1.59012e-05	1.11425e-05	4.73798e-06	2.39252e-06	1.67354e-06	7.73799e-07	4.97953e-07	3.23555e-07	2.24826e-07	1.52731e-07	9.77791e-08	6.96063e-08	4.84993e-08	3.21861e-08	2.47923e-08	1.70559e-08	1.20373e-08	9.70071e-09	7.83789e-09	6.06426e-09	5.87172e-09	6.41911e-09	5.04886e-09	5.63942e-09	6.0122e-09	5.55338e-09	5.1307e-09	7.31475e-09	5.57909e-09	6.23405e-09	7.00277e-09	6.68169e-09	6.07536e-09	7.45331e-09	7.28433e-09	7.20575e-09	8.27355e-09	8.26831e-09	7.86099e-09
4	0	0	0	2185.41	4152.84	1819.48	7787.8	9060.93	3257.88	16417.4	10714.9	17370.5	10573.6	12362.9	11827.1	15855.7	8166.58	7947.15	6065.42	7003.3	11876.7	3236.34	7190.22	2090.36	3176.92	3481.63	1606.36	1044	1313.65	705.221	505.343	392.048	338.401	222.312	106.709	93.331	68.4976	34.5242	27.8281	12.365	10.8944	5.97695	4.16109	1.93846	1.18358	0.701059	0.453639	0.250079	0.126847	0.0716305	0.0423578	0.01937	0.010291	0.00631687	0.00293167	0.00133777	0.000693482	0.000378639	0.000164568	6.97069e-05	5.31714e-05	1.59012e-05	1.11425e-05	4.73798e-06	2.39252e-06	1.67354e-06	7.73799e-07	4.97953e-07	3.23555e-07	2.24826e-07	1.52731e-07	9.77791e-08	6.96063e-08	4.84993e-08	3.21861e-08	2.47923e-08	1.70559e-08	1.20373e-08	9.70071e-09	7.83789e-09	6.06426e-09	5.87172e-09	6.41911e-09	5.04886e-09	5.63942e-09	6.0122e-09	5.55338e-09	5.1307e-09	7.31475e-09	5.57909e-09	6.23405e-09	7.00277e-09	6.68169e-09	6.07536e-09	7.45331e-09	7.28433e-09	7.20575e-09	8.27355e-09	8.26831e-09	7.86099e-09
4.15	0	0	0	2185.46	4152.94	1819.52	7788	9061.17	3257.97	16417.8	10715.2	17370.9	10573.8	12363.2	11827.4	15856.1	8166.81	7947.38	6065.61	7003.52	11877.1	3236.44	7190.45	2090.44	3177.03	3481.75	1606.41	1044.04	1313.69	705.241	505.356	392.058	338.409	222.317	106.711	93.3324	68.4985	34.5246	27.8283	12.3651	10.8945	5.97699	4.16116	1.93848	1.18358	0.701071	0.453642	0.250081	0.126848	0.0716296	0.0423569	0.0193708	0.0102908	0.00631674	0.00293169	0.00133767	0.000693496	0.000378614	0.00016456	6.9692e-05	5.31734e-05	1.59039e-05	1.11494e-05	4.7446e-06	2.39667e-06	1.67754e-06	7.76277e-07	4.98903e-07	3.23592e-07	2.24104e-07	1.5082e-07	9.63224e-08	6.80318e-08	4.67842e-08	3.08028e-08	2.32984e-08	1.60181e-08	1.12507e-08	9.04936e-09	7.39365e-09	5.74417e-09	5.64632e-09	6.21708e-09	4.94522e-09	5.56533e-09	5.96792e-09	5.53011e-09	5.12028e-09	7.30926e-09	5.58064e-09	6.23556e-09	7.003e-09	6.68536e-09	6.07827e-09	7.45654e-09	7.28579e-09	7.2083e-09	8.27285e-09	8.26865e-09	7.86161e-09
4.3	0	0	0	2185.53	4153.08	1819.58	7788.26	9061.47	3258.08	16418.3	10715.5	17371.5	10574.2	12363.6	11827.8	15856.7	8167.1	7947.67	6065.83	7003.77	11877.6	3236.56	7190.71	2090.51	3177.14	3481.87	1606.46	1044.07	1313.73	705.26	505.369	392.067	338.416	222.321	106.713	93.3338	68.4994	34.525	27.8286	12.3652	10.8946	5.97705	4.16126	1.93849	1.18358	0.701085	0.453648	0.250088	0.126851	0.0716286	0.0423568	0.019372	0.010291	0.00631688	0.00293179	0.00133775	0.000693544	0.000378682	0.00016459	6.97098e-05	5.31896e-05	1.59064e-05	1.1137e-05	4.73573e-06	2.38622e-06	1.66124e-06	7.63818e-07	4.85401e-07	3.10999e-07	2.12271e-07	1.39696e-07	8.84063e-08	6.13677e-08	4.13481e-08	2.69501e-08	1.99337e-08	1.38345e-08	9.8137e-09	8.01135e-09	6.756e-09	5.34935e-09	5.39801e-09	6.04535e-09	4.87602e-09	5.5348e-09	5.96137e-09	5.53834e-09	5.13024e-09	7.32656e-09	5.59759e-09	6.24564e-09	7.00825e-09	6.69314e-09	6.08395e-09	7.46125e-09	7.28761e-09	7.2114e-09	8.2722e-09	8.26909e-09	7.86231e-09
4.45	0	0	0	2185.61	4153.23	1819.65	7788.57	9061.82	3258.21	16419	10716	17372.2	10574.6	12364.2	11828.3	15857.4	8167.45	7948.01	6066.09	7004.08	11878.1	3236.7	7191.01	2090.6	3177.26	3481.99	1606.51	1044.11	1313.76	705.279	505.381	392.075	338.422	222.324	106.714	93.3349	68.5001	34.5253	27.8289	12.3654	10.8948	5.97713	4.16136	1.93851	1.18357	0.70111	0.45366	0.250102	0.126858	0.0716296	0.0423581	0.019374	0.0102917	0.0063174	0.00293199	0.00133794	0.000693609	0.000378677	0.000164561	6.96702e-05	5.31115e-05	1.58367e-05	1.10268e-05	4.6621e-06	2.32743e-06	1.59401e-06	7.19923e-07	4.46119e-07	2.78846e-07	1.85202e-07	1.18032e-07	7.39929e-08	5.03225e-08	3.32973e-08	2.17833e-08	1.59583e-08	1.14993e-08	8.49011e-09	7.21107e-09	6.3646e-09	5.17835e-09	5.34171e-09	6.07747e-09	4.92722e-09	5.60063e-09	6.02441e-09	5.59261e-09	5.16444e-09	7.36621e-09	5.6256e-09	6.2608e-09	7.01666e-09	6.70169e-09	6.0898e-09	7.46535e-09	7.28876e-09	7.21372e-09	8.27173e-09	8.26938e-09	7.8628e-09
4.5	0	0	0	2185.64	4153.29	1819.67	7788.67	9061.95	3258.26	16419.2	10716.1	17372.5	10574.8	12364.4	11828.5	15857.6	8167.58	7948.14	6066.19	7004.19	11878.3	3236.75	7191.11	2090.63	3177.3	3482.04	1606.53	1044.12	1313.78	705.284	505.384	392.078	338.424	222.325	106.715	93.3351	68.5002	34.5254	27.829	12.3654	10.8948	5.97717	4.16139	1.93853	1.18356	0.701123	0.453666	0.250108	0.126861	0.0716306	0.0423588	0.0193748	0.010292	0.00631758	0.00293203	0.00133795	0.000693612	0.000378601	0.000164509	6.96208e-05	5.30409e-05	1.57838e-05	1.09563e-05	4.61655e-06	2.29322e-06	1.55792e-06	6.97637e-07	4.27401e-07	2.64337e-07	1.73589e-07	1.09405e-07	6.85359e-08	4.63887e-08	3.06308e-08	2.02124e-08	1.48766e-08	1.09423e-08	8.2371e-09	7.11083e-09	6.35622e-09	5.20854e-09	5.38749e-09	6.14461e-09	4.97348e-09	5.64218e-09	6.05797e-09	5.61753e-09	5.17873e-09	7.3812e-09	5.63497e-09	6.26555e-09	7.01932e-09	6.70396e-09	6.09127e-09	7.46627e-09	7.28891e-09	7.21417e-09	8.27165e-09	8.26943e-09	7.86286e-09
4.6	0	0	0	2185.7	4153.41	1819.73	7788.89	9062.23	3258.36	16419.7	10716.5	17373.1	10575.2	12364.8	11828.9	15858.2	8167.88	7948.42	6066.4	7004.44	11878.7	3236.85	7191.34	2090.69	3177.39	3482.12	1606.57	1044.14	1313.8	705.294	505.39	392.081	338.427	222.326	106.715	93.3355	68.5004	34.5255	27.8293	12.3656	10.895	5.97726	4.16147	1.93857	1.18355	0.701155	0.453682	0.25012	0.126869	0.0716334	0.0423605	0.0193761	0.0102924	0.00631776	0.00293198	0.00133778	0.000693549	0.000378259	0.000164308	6.94428e-05	5.28126e-05	1.56239e-05	1.07599e-05	4.49338e-06	2.204e-06	1.46848e-06	6.44624e-07	3.84763e-07	2.3262e-07	1.49206e-07	9.23157e-08	5.82587e-08	3.94165e-08	2.62442e-08	1.78848e-08	1.35127e-08	1.04111e-08	8.13933e-09	7.2242e-09	6.54255e-09	5.39737e-09	5.56421e-09	6.34204e-09	5.0932e-09	5.73862e-09	6.13097e-09	5.66796e-09	5.2062e-09	7.40822e-09	5.65047e-09	6.2729e-09	7.02342e-09	6.70706e-09	6.0932e-09	7.46738e-09	7.28899e-09	7.21463e-09	8.27159e-09	8.26948e-09	7.86282e-09
